Date,Open,High,Low,Close,Adj Close,Volume
2020-09-11,337.119995,338.269989,332.350006,335.380005,332.400940,3490200
2020-09-14,338.859985,341.660004,338.320007,339.839996,336.821320,2830700
2020-09-15,342.519989,343.420013,340.410004,341.570007,338.535980,2553900
2020-09-16,342.950012,344.470001,339.950012,340.209991,337.188019,2449700
2020-09-17,334.940002,339.010010,334.339996,337.290009,334.293976,3097900
2020-09-18,338.170013,338.209991,330.640015,333.339996,330.379059,3204600
2020-09-21,328.420013,329.739990,324.350006,329.630005,326.702026,6177800
2020-09-22,331.230011,333.570007,328.500000,332.970001,330.012360,2864800
2020-09-23,332.089996,332.380005,323.220001,323.750000,322.332123,4366100
2020-09-24,322.320007,327.899994,320.920013,324.600006,323.178406,4232100
2020-09-25,323.739990,330.709991,322.750000,329.880005,328.435303,4178300
2020-09-28,334.359985,336.100006,333.309998,335.359985,333.891266,3411200
2020-09-29,335.209991,335.899994,332.779999,333.510010,332.049408,2536400
2020-09-30,334.339996,339.470001,334.100006,336.059998,334.588226,4750900
2020-10-01,338.829987,339.869995,336.179993,338.239990,336.758667,3381600
2020-10-02,332.820007,337.089996,332.390015,335.049988,333.582642,4092600
2020-10-05,337.209991,341.119995,337.200012,340.899994,339.407013,3208500
2020-10-06,341.130005,343.350006,335.559998,336.059998,334.588226,3934700
2020-10-07,339.279999,342.799988,339.279999,341.899994,340.402649,3122000
2020-10-08,344.070007,345.029999,343.059998,344.980011,343.469177,4166900
2020-10-09,346.790009,348.540009,346.089996,348.010010,346.485901,3377000
2020-10-12,350.779999,355.250000,350.279999,353.690002,352.141022,2301100
2020-10-13,353.510010,353.600006,350.329987,351.390015,349.851105,2664600
2020-10-14,351.950012,353.089996,348.369995,349.190002,347.660736,2373100
2020-10-15,344.920013,349.239990,344.309998,348.760010,347.232605,3019600
2020-10-16,350.269989,351.970001,348.339996,348.450012,346.923981,2768000
2020-10-19,349.880005,350.519989,342.299988,343.220001,341.716858,2973400
2020-10-20,344.670013,348.100006,343.890015,344.570007,343.060974,2816200
2020-10-21,344.519989,346.790009,343.630005,343.899994,342.393890,3689200
2020-10-22,344.200012,346.450012,341.880005,345.859985,344.345276,2460100
2020-10-23,347.160004,347.190002,344.359985,346.959991,345.440491,1796600
2020-10-26,343.320007,344.190002,336.809998,340.589996,339.098389,4327200
2020-10-27,340.929993,341.299988,339.160004,339.429993,337.943451,4227600
2020-10-28,333.239990,334.000000,327.299988,327.880005,326.444061,7096200
2020-10-29,328.100006,334.540009,326.260010,331.149994,329.699707,5163500
2020-10-30,329.420013,330.820007,323.720001,327.619995,326.185181,6632500
2020-11-02,331.380005,333.529999,328.380005,331.359985,329.908783,4658500
2020-11-03,334.859985,339.429993,334.350006,337.279999,335.802887,6559400
2020-11-04,342.070007,349.190002,340.739990,344.730011,343.220276,6499100
2020-11-05,350.540009,353.450012,350.130005,351.470001,349.930725,6900500
2020-11-06,351.170013,352.760010,348.950012,351.440002,349.900879,2871800
2020-11-09,365.290009,365.690002,355.339996,355.829987,354.271637,9109200
2020-11-10,354.769989,356.420013,351.869995,355.369995,353.813660,5174100
2020-11-11,357.660004,358.859985,356.429993,357.929993,356.362427,2485800
2020-11-12,356.850006,357.690002,352.540009,354.519989,352.967377,3787800
2020-11-13,356.519989,360.190002,355.989990,359.339996,357.766266,2685300
2020-11-16,362.339996,363.869995,360.929993,363.799988,362.206726,3332400
2020-11-17,361.269989,363.239990,359.690002,361.950012,360.364838,2656600
2020-11-18,362.209991,362.820007,357.529999,357.589996,356.023926,3179100
2020-11-19,356.850006,359.500000,355.489990,359.040009,357.467590,3321600
2020-11-20,358.790009,359.040009,356.529999,356.630005,355.068146,2697500
2020-11-23,358.649994,360.049988,356.170013,358.769989,357.198761,2728500
2020-11-24,361.519989,365.100006,360.600006,364.510010,362.913635,3756800
2020-11-25,364.399994,364.480011,362.799988,363.989990,362.395905,3826500
2020-11-27,365.190002,365.519989,363.970001,364.980011,363.381592,1354600
2020-11-30,364.179993,364.390015,360.500000,363.320007,361.728851,4093400
2020-12-01,366.899994,368.989990,366.269989,367.320007,365.711334,3716800
2020-12-02,366.160004,368.269989,365.549988,368.100006,366.487915,4121900
2020-12-03,368.019989,369.529999,366.880005,368.029999,366.418213,3068500
2020-12-04,368.679993,371.200012,368.619995,371.190002,369.564362,4091800
2020-12-07,370.429993,370.989990,369.119995,370.500000,368.877380,3162300
2020-12-08,369.070007,372.160004,369.059998,371.529999,369.902893,3491100
2020-12-09,372.279999,372.420013,367.329987,368.279999,366.667114,3758200
2020-12-10,366.750000,369.209991,365.809998,368.079987,366.467987,3151100
2020-12-11,366.269989,367.929993,364.619995,367.619995,366.010010,4501600
2020-12-14,368.440002,369.570007,364.209991,364.350006,364.350006,3797600
2020-12-15,367.140015,369.350006,365.690002,369.309998,369.309998,8472400
2020-12-16,369.619995,370.910004,368.630005,369.899994,369.899994,5512900
2020-12-17,371.690002,372.200012,369.869995,371.959991,371.959991,6485600
2020-12-18,372.359985,372.480011,368.359985,370.489990,370.489990,6697600
2020-12-21,366.299988,370.140015,363.380005,369.269989,369.269989,5221600
2020-12-22,369.489990,369.670013,367.420013,368.559998,368.559998,3431600
2020-12-23,369.630005,370.959991,368.700012,368.880005,368.880005,3234300
2020-12-24,369.420013,370.359985,368.809998,370.309998,370.309998,2040700
2020-12-28,373.149994,373.940002,372.440002,373.529999,373.529999,2342800
2020-12-29,375.149994,375.399994,372.200012,372.809998,372.809998,5401600
2020-12-30,373.739990,374.429993,372.950012,373.299988,373.299988,2727500
2020-12-31,373.200012,376.040009,372.600006,375.390015,375.390015,4712800
2021-01-04,376.690002,376.820007,366.160004,370.220001,370.220001,7103700
2021-01-05,369.440002,373.829987,369.440002,372.670013,372.670013,4310500
2021-01-06,371.019989,378.369995,370.459991,374.920013,374.920013,4343100
2021-01-07,377.470001,381.260010,377.279999,380.470001,380.470001,6051700
2021-01-08,382.010010,382.859985,378.489990,382.640015,382.640015,3400200
2021-01-11,379.230011,381.920013,379.130005,380.140015,380.140015,3366000
2021-01-12,380.200012,381.230011,377.769989,380.200012,380.200012,3494600
2021-01-13,380.119995,382.239990,379.239990,381.160004,381.160004,3764900
2021-01-14,381.959991,382.529999,379.429993,379.839996,379.839996,7004300
2021-01-15,378.089996,378.920013,375.079987,377.100006,377.100006,10182500
2021-01-19,379.730011,380.609985,378.149994,380.049988,380.049988,7103200
2021-01-20,382.519989,386.190002,382.109985,385.279999,385.279999,3431200
2021-01-21,385.890015,386.380005,384.670013,385.619995,385.619995,3556700
2021-01-22,383.730011,385.500000,383.260010,384.309998,384.309998,3739800
2021-01-25,385.119995,386.179993,379.880005,385.839996,385.839996,3890100
2021-01-26,386.809998,387.200012,385.000000,385.269989,385.269989,2219200
2021-01-27,381.630005,381.700012,373.429993,375.869995,375.869995,5592600
2021-01-28,377.760010,383.339996,377.299988,379.049988,379.049988,5677800
2021-01-29,377.059998,378.010010,369.649994,371.519989,371.519989,5001300
2021-02-01,375.170013,378.750000,372.700012,377.600006,377.600006,4393200
2021-02-02,381.029999,384.640015,380.970001,382.959991,382.959991,3672300
2021-02-03,383.869995,385.109985,381.910004,383.260010,383.260010,3247000
2021-02-04,384.420013,387.640015,384.200012,387.600006,387.600006,1959700
2021-02-05,389.690002,389.890015,387.950012,389.119995,389.119995,2559900
2021-02-08,390.739990,392.049988,389.859985,392.049988,392.049988,3315300
2021-02-09,391.109985,392.350006,386.329987,391.720001,391.720001,4725500
2021-02-10,393.600006,393.730011,388.989990,391.559998,391.559998,2566000
2021-02-11,392.769989,393.149994,389.589996,392.220001,392.220001,3112800
2021-02-12,391.299988,394.380005,391.239990,394.179993,394.179993,1945900
2021-02-16,395.489990,395.649994,393.029999,393.869995,393.869995,2379300
2021-02-17,391.899994,394.089996,390.799988,393.920013,393.920013,2418900
2021-02-18,391.019989,392.989990,389.209991,392.250000,392.250000,2840100
2021-02-19,393.589996,393.829987,391.029999,391.510010,391.510010,3051200
2021-02-22,388.500000,391.079987,388.220001,388.529999,388.529999,2878300
2021-02-23,386.089996,390.380005,381.619995,388.940002,388.940002,4439600
2021-02-24,387.720001,393.670013,386.739990,393.209991,393.209991,3386600
2021-02-25,391.859985,393.329987,382.190002,383.779999,383.779999,6216300
2021-02-26,385.790009,387.019989,379.609985,381.769989,381.769989,6449900
2021-03-01,387.179993,392.380005,387.010010,391.029999,391.029999,3900900
2021-03-02,391.309998,391.510010,387.769989,388.019989,388.019989,4496700
2021-03-03,387.269989,388.250000,382.730011,382.839996,382.839996,5393300
2021-03-04,382.619995,385.420013,373.260010,378.100006,378.100006,7539300
2021-03-05,381.869995,386.209991,374.019989,385.070007,385.070007,6515500
2021-03-08,386.079987,389.130005,382.829987,383.190002,383.190002,3882900
2021-03-09,387.299988,391.369995,386.790009,388.589996,388.589996,3585600
2021-03-10,391.170013,392.869995,389.640015,390.970001,390.970001,3424100
2021-03-11,393.730011,397.140015,393.230011,394.989990,394.989990,2815400
2021-03-12,393.570007,395.720001,392.670013,395.609985,395.609985,3389300
